Title,Author,Publication Date,Location,URL,Anger[0],Anger[1],Anger[2],Anger[3],Anger[4],Disgust[0],Disgust[1],Disgust[2],Disgust[3],Disgust[4],Fear[0],Fear[1],Fear[2],Fear[3],Fear[4],Joy[0],Joy[1],Joy[2],Joy[3],Joy[4],Sadness[0],Sadness[1],Sadness[2],Sadness[3],Sadness[4]
A Little Princess,Frances Hodgson Burnett,1905,United States,http://www.loyalbooks.com/download/text/A-Little-Princess-by-Frances-Hodgson-Burnett-2.txt,0.111898,0.134332,0.116234,0.160258,0.145644,0.105316,0.106022,0.136616,0.106288,0.562892,0.094273,0.596295,0.198995,0.16492,0.127281,0.623845,0.525041,0.560008,0.4617,0.586923,0.528637,0.597394,0.586904,0.581884,0.599444
Lilith,George MacDonald,1895,United Kingdom,http://www.loyalbooks.com/download/text/Lilith-by-George-Macdonald.txt,0.096446,0.569199,0.131513,0.486044,0.166985,0.104738,0.136124,0.139737,0.130046,0.129515,0.175332,0.474304,0.611042,0.525768,0.522967,0.581951,0.510435,0.565666,0.5318,0.587648,0.566743,0.576165,0.547785,0.585375,0.588798
Flatland: A Romance of Many Dimensions,Edwin A. Abbott,1884,United Kingdom,http://www.loyalbooks.com/download/text/Flatland-a-Romance-of-Many-Dimensions-by-Edwin-Abbott-Abbott.txt,0.144708,0.15385,0.162435,0.160438,0.118716,0.115398,0.145336,0.098581,0.140485,0.104807,0.150704,0.137766,0.130856,0.171863,0.077645,0.547073,0.53682,0.562232,0.209512,0.544329,0.526864,0.536451,0.571727,0.574388,0.489487
The Merry Adventures of Robin Hood of Great Renown in Nottinghamshire,Howard Pyle,1883,United States,http://www.loyalbooks.com/download/text/The-Merry-Adventures-of-Robin-Hood-by-Howard-Pyle.txt,0.487001,0.64285,0.112032,0.135161,0.132085,0.118053,0.112255,0.102519,0.179066,0.12542,0.105755,0.489901,0.140682,0.53078,0.15477,0.650151,0.615602,0.634064,0.57949,0.564441,0.50828,0.474042,0.581198,0.221907,0.552766
It's Like This Cat,Emily Cheney Neville,1963,United States,http://www.loyalbooks.com/download/text/Its-Like-This-Cat-by-Emily-Neville.txt,0.140693,0.140461,0.165044,0.141294,0.135006,0.100102,0.487955,0.476468,0.113026,0.090131,0.158774,0.182702,0.195837,0.155633,0.117909,0.57303,0.547454,0.548663,0.593861,0.578135,0.17564,0.507962,0.570261,0.471485,0.535024
The River War: An Historical Account of the Reconquest of the Soudan,Winston Churchill,1899,United Kingdom,http://www.loyalbooks.com/download/text/River-War-An-Account-of-the-Reconquest-of-the-Sudan.txt,0.149826,0.139593,0.146584,0.156536,0.165858,0.080836,0.11641,0.082806,0.112124,0.124968,0.117221,0.14667,0.123986,0.121264,0.499433,0.538795,0.575414,0.203053,0.54194,0.532669,0.231504,0.53909,0.248681,0.23769,0.514738
The House on the Borderland,William Hope Hodgson,1908,United Kingdom,http://www.loyalbooks.com/download/text/The-House-on-the-Borderland-by-William-Hope-Hodgson.txt,0.148534,0.117967,0.107315,0.080402,0.127407,0.501344,0.13741,0.121765,0.106666,0.10335,0.163752,0.595033,0.217011,0.168008,0.16948,0.517487,0.505947,0.53849,0.592423,0.510246,0.605385,0.559891,0.238818,0.558721,0.602578
Apologia Pro Vita Sua,John Henry Newman,1864,England,http://www.loyalbooks.com/download/text/Apologia-Pro-Vita-Sua.txt,0.129139,0.127831,0.130492,0.144568,0.096577,0.143595,0.071258,0.08754,0.138446,0.071839,0.132681,0.143904,0.143238,0.113969,0.09387,0.53696,0.613401,0.519082,0.552187,0.508276,0.567569,0.205976,0.504557,0.527037,0.161297
The Club of Queer Trades,G. K. Chesterton,1905,United Kingdom,http://www.loyalbooks.com/download/text/The-Club-of-Queer-Trades-by-G-K-Chesterton.txt,0.108545,0.149367,0.155814,0.159249,0.154604,0.104989,0.143187,0.110243,0.119856,0.118177,0.134816,0.131273,0.1558,0.161277,0.583056,0.586332,0.546011,0.527997,0.552076,0.526574,0.208044,0.519037,0.562777,0.564138,0.576039
Journey to the Center of the Earth,Jules Verne,1871,France,http://www.loyalbooks.com/download/text/A-Journey-to-the-Interior-of-the-Earth-by-Jules-Verne.txt,0.108537,0.111678,0.174275,0.093281,0.170268,0.08849,0.501718,0.10064,0.100751,0.097132,0.489857,0.161058,0.194949,0.574556,0.204979,0.560176,0.572668,0.515184,0.490866,0.202583,0.618024,0.535311,0.59671,0.480306,0.537206
Daddy-Long-Legs,Jean Webster,1912,null,http://www.loyalbooks.com/download/text/Daddy-Long-Legs-by-Jean-Webster.txt,0.132758,0.113559,0.106192,0.146754,0.116259,0.099482,0.084392,0.118531,0.106016,0.079501,0.177849,0.119575,0.124979,0.128081,0.123694,0.542547,0.622968,0.605198,0.623409,0.576819,0.494718,0.550927,0.47642,0.570553,0.237299
Something Fresh,P. G. Wodehouse,1915,United Kingdom,http://www.loyalbooks.com/download/text/Something-New-by-Pg-Wodehouse.txt,0.133535,0.549817,0.129716,0.464025,0.594083,0.133054,0.120446,0.114593,0.119929,0.114935,0.107578,0.139637,0.179423,0.508954,0.128961,0.60049,0.525282,0.576116,0.536732,0.599112,0.530135,0.546081,0.556741,0.489962,0.529767
The Virginian,Owen Wister (1860-1938),1902,United States,http://www.loyalbooks.com/download/text/The-Virginian-by-Owen-Wister.txt,0.093955,0.142663,0.149984,0.175534,0.124604,0.097707,0.418541,0.11832,0.566671,0.111938,0.126687,0.136549,0.14148,0.159359,0.117789,0.60731,0.557647,0.534111,0.467382,0.624968,0.505152,0.522368,0.499741,0.534367,0.58728
Pride and Prejudice,Jane Austen,1813,United Kingdom,http://www.loyalbooks.com/download/text/Pride-and-Prejudice-by-Jane-Austen.txt,0.159675,0.482957,0.11919,0.12834,0.131095,0.088079,0.4895,0.49104,0.516119,0.478247,0.138905,0.107683,0.147231,0.55855,0.113725,0.593593,0.589612,0.590243,0.603337,0.618544,0.566427,0.532362,0.513188,0.549038,0.205817
The Canterbury Tales,Geoffrey Chaucer,1387,England,http://www.loyalbooks.com/download/text/The-Canterbury-Tales-by-Geoffrey-Chaucer.txt,0.471979,0.128837,0.071125,0.107794,0.065929,0.078012,0.432545,0.465068,0.11226,0.075052,0.08547,0.074209,0.121367,0.117754,0.540603,0.555381,0.570851,0.623699,0.602754,0.586988,0.451214,0.187002,0.53245,0.171796,0.140598
Barbarians,null,null,null,http://www.loyalbooks.com/download/text/British-Barbarians.txt,0.523504,0.181975,0.159192,0.15068,0.129674,0.121209,0.144183,0.508244,0.148808,0.103934,0.11357,0.519285,0.117095,0.134186,0.168424,0.598834,0.536269,0.527401,0.612251,0.556993,0.486747,0.505425,0.490384,0.561053,0.560694
Space Viking,H. Beam Piper,1963,United States,http://www.loyalbooks.com/download/text/Space-Viking-by-H-Beam-Piper.txt,0.141059,0.165096,0.143539,0.150405,0.1591,0.106971,0.502095,0.111158,0.116319,0.144532,0.110738,0.422941,0.138898,0.12624,0.129918,0.588353,0.562617,0.54592,0.556159,0.514759,0.560617,0.494033,0.499483,0.509493,0.505161
The Story of the Treasure Seekers,E. Nesbit,1899,United Kingdom,http://www.loyalbooks.com/download/text/The-Story-of-the-Treasure-Seekers-by-E-Nesbit.txt,0.118291,0.150494,0.148845,0.134404,0.150534,0.096549,0.103362,0.156188,0.102556,0.143487,0.109971,0.111303,0.120991,0.142952,0.162698,0.580714,0.58629,0.561278,0.571061,0.570021,0.571073,0.489673,0.601959,0.535598,0.513485
An Englishwoman's Love-letters,Laurence Housman,1900,United Kingdom,http://www.loyalbooks.com/download/text/An-Englishwomans-Love-Letters.txt,0.076434,0.100867,0.112184,0.108096,0.082349,0.083552,0.061466,0.076988,0.127489,0.05606,0.136807,0.134627,0.124475,0.170492,0.163988,0.638942,0.631094,0.626608,0.600002,0.604423,0.597196,0.497534,0.502924,0.566217,0.621042
The Marvelous Land,L. Frank Baum,1904,United States,http://www.loyalbooks.com/download/text/The-Marvelous-Land-of-Oz-by-L-Frank-Baum.txt,0.083095,0.122818,0.15903,0.169681,0.139988,0.127397,0.167671,0.160981,0.479685,0.118529,0.566161,0.510779,0.129889,0.647747,0.142412,0.628228,0.58892,0.605841,0.566226,0.626435,0.454813,0.524245,0.548999,0.550796,0.187893
Little Lord Fauntleroy,Frances Hodgson Burnett,1885,United States,http://www.loyalbooks.com/download/text/Little-Lord-Fauntleroy-by-Frances-Hodgson-Burnett-2.txt,0.140525,0.15218,0.114418,0.139035,0.186922,0.094843,0.130784,0.109243,0.522452,0.133517,0.12389,0.119491,0.139919,0.13063,0.125932,0.598632,0.585018,0.642882,0.603806,0.566903,0.595538,0.604517,0.549486,0.515475,0.580513
The American Claimant,Mark Twain,1892,United States,http://www.loyalbooks.com/download/text/American-Claimant-by-Mark-Twain.txt,0.116999,0.127944,0.155716,0.12885,0.443955,0.084805,0.123265,0.16344,0.107016,0.109414,0.08682,0.136186,0.118886,0.117538,0.148285,0.574363,0.53124,0.579288,0.54337,0.567716,0.529629,0.531182,0.535401,0.584599,0.599018
The Deerslayer,James Fenimore Cooper,1841,United States,http://www.loyalbooks.com/download/text/Deerslayer-James-Cooper.txt,0.11721,0.106703,0.16576,0.191906,0.151014,0.128601,0.109202,0.137493,0.135963,0.108424,0.150691,0.122233,0.159489,0.181245,0.550198,0.582535,0.593594,0.572878,0.16518,0.575571,0.526478,0.544593,0.531258,0.606729,0.551132
The Chimes,Charles Dickens,1844,England,http://www.loyalbooks.com/download/text/Chimes-Charles-Dickens.txt,0.127642,0.132109,0.121578,0.085316,0.111702,0.143583,0.099592,0.110187,0.092632,0.107532,0.141503,0.153655,0.137365,0.156325,0.523879,0.537918,0.59663,0.515125,0.611967,0.610921,0.544865,0.560218,0.602321,0.546528,0.597595
A Sicilian Romance,Ann Radcliffe,1790,null,http://www.loyalbooks.com/download/text/Sicilian-Romance.txt,0.125547,0.104135,0.117107,0.113186,0.492969,0.095324,0.093654,0.094109,0.075249,0.144556,0.135556,0.592581,0.152649,0.550248,0.562145,0.623154,0.616168,0.56181,0.592754,0.484508,0.56693,0.193446,0.592362,0.569682,0.600563
Rasselas Prince of Abissinia,Samuel Johnson,1759,United Kingdom,http://www.loyalbooks.com/download/text/Rasselas-Prince-of-Abyssinia-by-Samuel-Johnson.txt,0.119427,0.131186,0.525223,0.098865,0.472675,0.105216,0.093001,0.086842,0.082037,0.092256,0.10364,0.141889,0.125897,0.612608,0.118906,0.644419,0.638261,0.668599,0.62661,0.627001,0.552302,0.542916,0.536726,0.52061,0.552752
A Traveller In War-Time,Winston Churchill,1918,United States,http://www.loyalbooks.com/download/text/Traveller-in-War-Time.txt,0.106158,0.101188,0.141818,0.124071,0.147349,0.105217,0.104197,0.131641,0.118333,0.123216,0.158433,0.151198,0.115615,0.140793,0.15818,0.590366,0.61219,0.595172,0.604015,0.540124,0.522215,0.523306,0.539281,0.522417,0.566724
American Notes,Charles Dickens,1842,England,http://www.loyalbooks.com/download/text/American-Notes-by-Charles-Dickens.txt,0.161229,0.107531,0.174408,0.105098,0.138717,0.145207,0.123881,0.164638,0.144643,0.447167,0.173615,0.12938,0.169132,0.164444,0.171086,0.542048,0.599459,0.594476,0.615796,0.5627,0.503032,0.531014,0.522852,0.523198,0.560421
Our Mutual Friend,Charles Dickens,1864,United Kingdom,http://www.loyalbooks.com/download/text/Our-Mutual-Friend-by-Charles-Dickens.txt,0.177319,0.1453,0.133755,0.141004,0.167106,0.144243,0.154727,0.108219,0.127959,0.130796,0.108685,0.150237,0.495342,0.125462,0.127954,0.515128,0.576404,0.632924,0.588847,0.572908,0.173436,0.540802,0.602852,0.537888,0.56494
Black Beauty,Anna Sewell,1877,United Kingdom,http://www.loyalbooks.com/download/text/Black-Beauty-by-Anna-Sewell-version-2.txt,0.503205,0.167592,0.154784,0.136446,0.139126,0.119844,0.482972,0.107474,0.16712,0.137684,0.120793,0.194266,0.170567,0.552342,0.200524,0.605678,0.574289,0.601033,0.586562,0.578239,0.51047,0.555417,0.563228,0.558636,0.614207
null,H. Rider Haggard,1888,Title Colonel Quaritch V.C.: A Tale of Life,http://www.loyalbooks.com/download/text/Colonel-Quaritch-Vc-a-Tale-of-Country-Life.txt,0.127509,0.135788,0.57226,0.482159,0.171888,0.156147,0.10638,0.14678,0.105326,0.131129,0.127397,0.141753,0.604722,0.124,0.570495,0.588485,0.537749,0.581001,0.597658,0.543923,0.220362,0.567362,0.628829,0.538904,0.576247
Treasure Island,Robert Louis Stevenson,1883,Scotland,http://www.loyalbooks.com/download/text/Treasure-Island-by-Robert-Louis-Stevenson-2.txt,0.145029,0.106905,0.144511,0.176862,0.43019,0.086036,0.116419,0.148289,0.119079,0.15233,0.592114,0.58295,0.189342,0.565175,0.519089,0.497152,0.532261,0.530103,0.549765,0.580973,0.634997,0.527265,0.610272,0.559712,0.584653
A Voyage to Arcturus,David Lindsay,1920,United Kingdom,http://www.loyalbooks.com/download/text/Voyage-to-Arcturus.txt,0.126005,0.154031,0.154746,0.113418,0.12788,0.123459,0.103551,0.125079,0.110989,0.093128,0.134998,0.14893,0.481599,0.120622,0.495064,0.530816,0.557576,0.554577,0.605503,0.561618,0.528866,0.511944,0.56179,0.524662,0.556233
Maya the Bee,Waldemar Bonsels,null,Germany,http://www.loyalbooks.com/download/text/The-Adventures-of-Maya-the-Bee-by-Waldemar-Bonsels.txt,0.099459,0.088258,0.11262,0.100924,0.102254,0.088463,0.056729,0.097507,0.092517,0.098198,0.143587,0.600159,0.571714,0.559886,0.585621,0.621308,0.645268,0.616754,0.607128,0.598854,0.562091,0.563732,0.56866,0.587033,0.564585
Middlemarch A Study of Provincial Life,George Eliot (Mary Ann Evans),1871,null,http://www.loyalbooks.com/download/text/Middlemarch-by-George-Eliot.txt,0.097647,0.170943,0.460401,0.15269,0.144616,0.085364,0.132464,0.120117,0.096442,0.085512,0.096742,0.12812,0.12772,0.139833,0.135362,0.620706,0.495168,0.561755,0.591274,0.591155,0.570796,0.537809,0.47329,0.242985,0.54061
The Enchanted Island of Yew,L. Frank Baum,1903,United States,http://www.loyalbooks.com/download/text/The-Enchanted-Island-of-Yew-by-L-Frank-Baum.txt,0.173109,0.170764,0.154946,0.160872,0.085418,0.116204,0.143168,0.12738,0.082405,0.11291,0.14266,0.165753,0.592123,0.151602,0.602173,0.613166,0.592807,0.605571,0.585753,0.637315,0.468931,0.585539,0.576908,0.560923,0.575251
The Home and the World,Rabindranath Tagore,1916,India,http://www.loyalbooks.com/download/text/The-Home-and-the-World-by-Rabindranath-Tagore.txt,0.120622,0.171004,0.131333,0.1768,0.518584,0.114988,0.13168,0.073472,0.462736,0.136853,0.11471,0.51452,0.099697,0.149904,0.54691,0.652116,0.544486,0.613741,0.48623,0.524403,0.503838,0.504008,0.615804,0.561789,0.617064
The Forsyte Saga,John Galsworthy,1906,null,http://www.loyalbooks.com/download/text/Man-of-Property-by-John-Galsworthy.txt,0.130032,0.145429,0.10885,0.130576,0.173357,0.127573,0.629683,0.072664,0.116768,0.138031,0.130433,0.131784,0.140845,0.151077,0.496987,0.58443,0.624022,0.579908,0.570502,0.573587,0.584777,0.564458,0.533382,0.544539,0.524316
Storm Over Warlock,Andre Norton,1960,United States of America and Canada,http://www.loyalbooks.com/download/text/Storm-Over-Warlock-by-Andre-Norton-2.txt,0.160554,0.155499,0.148793,0.463096,0.150444,0.107745,0.109135,0.127909,0.111698,0.083369,0.448578,0.190972,0.165425,0.176921,0.53473,0.578367,0.496694,0.477988,0.523724,0.559729,0.518706,0.500959,0.550593,0.537285,0.524396
James B. Connolly,null,null,United States,http://www.loyalbooks.com/download/text/U-Boat-Hunters-by-James-B-Connolly.txt,0.15878,0.165659,0.565409,0.159297,0.149161,0.114468,0.54326,0.131384,0.098872,0.132889,0.149464,0.568161,0.149754,0.163905,0.131912,0.527058,0.556729,0.62357,0.56564,0.494711,0.504657,0.592532,0.198617,0.541045,0.511961
Lorna Doone,R. D. Blackmore,1869,United Kingdom,http://www.loyalbooks.com/download/text/Lorna-Doone-a-Romance-of-Exmoor-by-Richard-Doddridge-Blackmore.txt,0.421426,0.111267,0.136014,0.17237,0.450337,0.156977,0.100583,0.502193,0.119425,0.128385,0.121123,0.575992,0.571232,0.617742,0.150869,0.58499,0.579561,0.586147,0.576177,0.568577,0.51817,0.485522,0.602206,0.487747,0.604982
Where Angels Fear to Tread,E. M. Forster,1905,United Kingdom,http://www.loyalbooks.com/download/text/Where-Angels-Fear-to-Tread-by-E-M-Forster.txt,0.14587,0.144201,0.485035,0.145681,0.131627,0.135371,0.147248,0.131189,0.114133,0.078571,0.147765,0.153689,0.155582,0.137899,0.153369,0.529301,0.597363,0.539707,0.581955,0.612742,0.564547,0.530894,0.569716,0.580782,0.558511
P.G. Wodehouse bibliography,null,null,null,http://www.loyalbooks.com/download/text/A-Wodehouse-Miscellany-by-Pg-Wodehouse.txt,0.488103,0.148526,0.135772,0.118732,0.126809,0.129009,0.113392,0.104249,0.516022,0.094392,0.128685,0.146476,0.119598,0.140374,0.112788,0.595639,0.572576,0.539432,0.559549,0.634733,0.484889,0.535015,0.550369,0.542859,0.517657
Crime and Punishment,Fyodor Dostoyevsky,1866,null,http://www.loyalbooks.com/download/text/Crime-and-Punishment-by-Fyodor-Dostoyevsky.txt,0.157217,0.163334,0.470935,0.148577,0.137122,0.114514,0.132097,0.128966,0.092668,0.094577,0.508696,0.614166,0.155904,0.156088,0.567457,0.558672,0.534529,0.535199,0.495213,0.584807,0.553294,0.607985,0.597454,0.536947,0.563316
The Secret Agent,Joseph Conrad,1907,United Kingdom,http://www.loyalbooks.com/download/text/The-Secret-Agent-by-Joseph-Conrad.txt,0.125421,0.182405,0.162762,0.126172,0.150973,0.1096,0.121559,0.131732,0.116414,0.119635,0.149074,0.119319,0.573865,0.125328,0.148758,0.547523,0.582309,0.513426,0.585831,0.562736,0.486961,0.48199,0.509601,0.459773,0.514493
Principles of Political Economy,John Stuart Mill,1848,United Kingdom,http://www.loyalbooks.com/download/text/Essays-on-Political-Economy-by-John-Stuart-Mill.txt,0.177152,0.141348,0.129159,0.12425,0.117281,0.12473,0.146883,0.488998,0.161677,0.091619,0.10114,0.086658,0.115576,0.111012,0.146197,0.546831,0.506542,0.565924,0.537015,0.560922,0.42825,0.22666,0.547195,0.465315,0.489526
The Golden Bowl,Henry James,1904,United States,http://www.loyalbooks.com/download/text/The-Golden-Bowl-by-Henry-James.txt,0.122142,0.120296,0.133346,0.140298,0.143625,0.119082,0.095982,0.097748,0.097726,0.128662,0.162058,0.129896,0.136009,0.54637,0.143033,0.600169,0.590102,0.599075,0.590426,0.56389,0.538983,0.580718,0.566696,0.522742,0.531627
Siddhartha,Hermann Hesse,1922,Germany,http://www.loyalbooks.com/download/text/Siddhartha-by-Hermann-Hesse.txt,0.071789,0.125743,0.119483,0.116956,0.57311,0.052376,0.084778,0.074722,0.084158,0.105894,0.09419,0.113245,0.114367,0.115711,0.631152,0.695029,0.634038,0.624432,0.607194,0.635678,0.534497,0.552908,0.475645,0.587341,0.535219
Daniel Deronda,George Eliot,1876,United Kingdom,http://www.loyalbooks.com/download/text/Daniel-Deronda-by-George-Eliot.txt,0.118051,0.123154,0.136145,0.122241,0.167063,0.103588,0.111243,0.126354,0.116901,0.121807,0.110879,0.19864,0.155448,0.161417,0.56035,0.631557,0.547451,0.559458,0.575092,0.535535,0.536795,0.57716,0.562538,0.523924,0.552374
The Adventures of Paddy the Beaver,Thornton W. Burgess,1917,null,http://www.loyalbooks.com/download/text/The-Adventures-of-Paddy-Beaver-by-Thornton-W-Burgess.txt,0.530169,0.10502,0.082096,0.137194,0.13004,0.109631,0.131222,0.080568,0.105704,0.098287,0.646274,0.488035,0.157536,0.508068,0.137609,0.603885,0.560404,0.673754,0.554589,0.615777,0.179301,0.538278,0.491598,0.55701,0.543921
The Warden,Anthony Trollope,1855,England,http://www.loyalbooks.com/download/text/The-Warden-by-Anthony-Trollope-2.txt,0.141792,0.137018,0.217732,0.15786,0.138627,0.137533,0.101958,0.473882,0.46247,0.126428,0.149016,0.146978,0.129702,0.522863,0.160261,0.56244,0.610648,0.500591,0.518434,0.599871,0.483609,0.48556,0.571992,0.493653,0.477502
Starman's Quest,Robert Silverberg,1958,United States,http://www.loyalbooks.com/download/text/Starmans-Quest-by-Robert-Silverberg.txt,0.11905,0.14358,0.463146,0.151966,0.13628,0.102938,0.087829,0.120451,0.112726,0.107712,0.095203,0.144767,0.126013,0.143378,0.110001,0.591408,0.591986,0.569354,0.551195,0.584565,0.522343,0.555239,0.574186,0.602889,0.539205
Eight Hundred Leagues on the Amazon,Jules Verne,1881,France,http://www.loyalbooks.com/download/text/Eight-Hundred-Leagues-on-the-Amazon.txt,0.088963,0.147695,0.12629,0.138779,0.135578,0.07417,0.121661,0.083556,0.112379,0.11401,0.574066,0.144541,0.143109,0.122331,0.131397,0.617038,0.519889,0.614832,0.56173,0.555226,0.175953,0.547045,0.570449,0.543569,0.541573
Tom Brown's School Days,Thomas Hughes,1857,United Kingdom,http://www.loyalbooks.com/download/text/Tom-Browns-School-Days-by-Thomas-Hughes.txt,0.113328,0.497091,0.193229,0.142469,0.126076,0.137233,0.141026,0.515337,0.11213,0.110787,0.112615,0.171499,0.19902,0.159359,0.524771,0.63511,0.572256,0.572906,0.571395,0.579563,0.578132,0.466441,0.604102,0.509236,0.560379
A Tale of Two Cities,Charles Dickens,1859,United Kingdom,http://www.loyalbooks.com/download/text/A-Tale-of-Two-Cities-by-Charles-Dickens.txt,0.473253,0.14064,0.136537,0.173328,0.124252,0.097524,0.102255,0.128732,0.143032,0.12531,0.518303,0.144306,0.113647,0.200015,0.172599,0.578097,0.547218,0.582146,0.524564,0.505849,0.528963,0.554225,0.587321,0.520335,0.543423
Boyhood,Leo Tolstoy,1854,Russia,http://www.loyalbooks.com/download/text/Boyhood-Leo-Tolstoy.txt,0.107286,0.468445,0.153689,0.107284,0.128902,0.110733,0.127765,0.094461,0.08894,0.121096,0.13965,0.137361,0.151767,0.124908,0.106049,0.610902,0.55237,0.55211,0.619888,0.625627,0.617468,0.580166,0.556789,0.517433,0.541817
Alice's Adventures in Wonderland,Lewis Carroll,1865,United Kingdom,http://www.loyalbooks.com/download/text/Alices-Adventures-in-Wonderland-by-Lewis-Carroll.txt,0.157509,0.471476,0.168604,0.133858,0.452869,0.138463,0.126715,0.142831,0.148727,0.145205,0.452257,0.567525,0.550781,0.170047,0.168228,0.507317,0.527836,0.517837,0.598365,0.578117,0.587298,0.618782,0.539925,0.202518,0.227411
Greenmantle,John Buchan,1916,United Kingdom,http://www.loyalbooks.com/download/text/Greenmantle-by-John-Buchan.txt,0.149358,0.531777,0.122584,0.534615,0.163644,0.109386,0.132468,0.118152,0.106446,0.140577,0.112956,0.168297,0.520509,0.178841,0.486486,0.566204,0.545232,0.597308,0.540392,0.550722,0.534944,0.52471,0.547305,0.541823,0.564399
The Metal Monster,Abraham Merritt,1941,United States,http://www.loyalbooks.com/download/text/The-Metal-Monster-by-Abraham-Merritt.txt,0.110124,0.087101,0.110334,0.116314,0.14503,0.113841,0.084926,0.122166,0.121157,0.511658,0.153467,0.166624,0.543048,0.138442,0.558652,0.542904,0.588917,0.570986,0.564083,0.548067,0.56471,0.4836,0.536095,0.548796,0.523723
A Strange Manuscript Found in a Copper Cylinder,James De Mille,1888,Canada,http://www.loyalbooks.com/download/text/A-Strange-Manuscript-Found-in-a-Copper-Cylinder-by-James-De-Mille.txt,0.106607,0.135744,0.129043,0.122482,0.118091,0.14425,0.104366,0.125231,0.119429,0.138297,0.145544,0.170184,0.132621,0.144844,0.162957,0.519391,0.540329,0.585368,0.594235,0.562762,0.565066,0.513736,0.573734,0.552223,0.61889
Free Air,Sinclair Lewis,1919,United States,http://www.loyalbooks.com/download/text/Free-Air-by-Sinclair-Lewis.txt,0.525721,0.138424,0.146249,0.121243,0.101291,0.491342,0.539549,0.10408,0.116537,0.556248,0.647714,0.153063,0.59402,0.155929,0.118548,0.560358,0.556842,0.460546,0.591536,0.602737,0.536297,0.486941,0.506085,0.490649,0.146442
The Count of Monte Cristo,Alexandre Dumas in collaboration with Auguste Maquet,1844,France,http://www.loyalbooks.com/download/text/The-Count-of-Monte-Cristo-by-Alexandre-Dumas.txt,0.131838,0.109144,0.15338,0.468152,0.153284,0.128139,0.103223,0.125344,0.121088,0.097586,0.126526,0.483671,0.170155,0.119134,0.132858,0.622115,0.5626,0.560588,0.597105,0.596929,0.557066,0.533431,0.588269,0.461571,0.599583
The House of the Seven Gables,Nathaniel Hawthorne,1851,United States,http://www.loyalbooks.com/download/text/The-House-of-the-Seven-Gables-by-Nathaniel-Hawthorne.txt,0.115447,0.125669,0.10978,0.124932,0.516608,0.085869,0.095237,0.126275,0.114267,0.108338,0.12753,0.138154,0.545987,0.148781,0.152095,0.610752,0.610838,0.645091,0.640919,0.55102,0.485244,0.547826,0.575309,0.553638,0.502346
The Defiant Agents,Andre Norton,1962,United States,http://www.loyalbooks.com/download/text/The-Defiant-Agents-by-Andre-Norton.txt,0.579204,0.168588,0.168701,0.16091,0.601988,0.119694,0.137797,0.1168,0.168652,0.160761,0.173275,0.146301,0.550304,0.690168,0.607067,0.519922,0.521728,0.583273,0.456612,0.158234,0.569807,0.571869,0.517287,0.58233,0.578606
The Time Machine,H. G. Wells,1895,United Kingdom,http://www.loyalbooks.com/download/text/The-Time-Machine-by-Hg-Wells.txt,0.120408,0.445441,0.463353,0.120651,0.127331,0.110746,0.139064,0.144609,0.125292,0.123998,0.156507,0.171421,0.59411,0.215629,0.621741,0.591011,0.566468,0.443855,0.552557,0.510798,0.516523,0.549222,0.543128,0.5691,0.580593
At the Back of the North Wind,George MacDonald,1871,United Kingdom,http://www.loyalbooks.com/download/text/At-the-Back-of-the-North-Wind-by-George-Macdonald.txt,0.147863,0.073675,0.142808,0.06123,0.129298,0.107642,0.067571,0.47075,0.089725,0.109115,0.536218,0.529539,0.547134,0.556988,0.53905,0.512119,0.620893,0.591624,0.644477,0.578923,0.568474,0.516476,0.542962,0.635254,0.183214
The Grand Babylon Hotel,Arnold Bennett,1902,United Kingdom,http://www.loyalbooks.com/download/text/The-Grand-Babylon-Hotel-by-Arnold-Bennett.txt,0.145902,0.184445,0.126995,0.161829,0.148685,0.138635,0.101862,0.106812,0.119582,0.135756,0.143296,0.166372,0.095124,0.542489,0.143168,0.568668,0.558697,0.597947,0.567927,0.514598,0.518989,0.566186,0.467943,0.554666,0.54863
The Hollow Needle (French: L'Aiguille creuse),Maurice Leblanc,1909,France,http://www.loyalbooks.com/download/text/Hollow-Needle-by-Maurice-Leblanc.txt,0.112685,0.119802,0.161461,0.14108,0.47925,0.110226,0.090711,0.131406,0.089887,0.096548,0.535072,0.140487,0.145444,0.134976,0.160547,0.565524,0.524298,0.524217,0.606726,0.559481,0.164116,0.532694,0.552088,0.547224,0.192731
Phineas Redux,Anthony Trollope,1873,England,http://www.loyalbooks.com/download/text/Phineas-Redux-by-Anthony-Trollope.txt,0.121257,0.192536,0.1717,0.171726,0.222915,0.470786,0.105932,0.161285,0.514094,0.150638,0.119282,0.469359,0.153189,0.133388,0.132826,0.58449,0.541921,0.555286,0.612444,0.540471,0.554617,0.549826,0.528063,0.55937,0.577733
A Journal of the Plague Year,Daniel Defoe,1722,United Kingdom,http://www.loyalbooks.com/download/text/A-Journal-of-the-Plague-Year-by-Daniel-Defoe.txt,0.118851,0.486676,0.131326,0.176577,0.152698,0.132864,0.174211,0.152233,0.155379,0.444056,0.162261,0.197141,0.556202,0.547206,0.179233,0.529631,0.155904,0.481938,0.464954,0.543031,0.573902,0.612179,0.591847,0.577331,0.527254
